Urls,Titulos,Categoria,Descripcion,Valoraciones,Precio,Estrellas,Fecha subida,Direccion,Num veces visto,Me gustas,Estado,Envio,Reservado,Url Usuario,Imagenes
https://es.wallapop.com/item/transformador-led-mean-well-24v-886247944,transformador-led-mean-well-24v,Construccion,Como nuevos.,233.0,20.0,5.0,26-mar-2023,Pontevedra,5.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/sama-404987264-v6g44lqd976e/published,"['https://cdn.wallapop.com/images/10420/en/nd/__/c10420p886247944/i3209305372.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/nd/__/c10420p886247944/i3209305393.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/nd/__/c10420p886247944/i3209305410.jpg?pictureSize=W640']"
https://es.wallapop.com/item/crono-termostato-inalambrico-t6r-honeywell-886238720,crono-termostato-inalambrico-t6r-honeywell,Construccion,"Termostato semanal inalámbrico, wifi, con geo-localizacion y programación semanal. Nunca instalado. Solo envíos.",41.0,125.0,5.0,26-mar-2023,Bueu,1.0,1.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/joseb-143985608-lqzmk928gojv/published,"['https://cdn.wallapop.com/images/10420/en/n6/__/c10420p886238720/i3209266188.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n6/__/c10420p886238720/i3209266201.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n6/__/c10420p886238720/i3209266207.jpg?pictureSize=W640']"
https://es.wallapop.com/item/estanteria-886237743,estanteria,Construccion,"Estantería color pino, medidas 1,96 de alto,77 de ancho y 30 cm de fondo, está en buen estado solo tiene un poco esportillado un lado por abajo.",9.0,40.0,5.0,26-mar-2023,Silleda,12.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/raquelm-307504508-qzm9wwle2l6v/published,"['https://cdn.wallapop.com/images/10420/en/n5/__/c10420p886237743/i3209262129.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n5/__/c10420p886237743/i3209262154.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n5/__/c10420p886237743/i3209262197.jpg?pictureSize=W640']"
https://es.wallapop.com/item/lavamanos-con-grifo-886232252,lavamanos-con-grifo,Construccion,Como nuevo. Precio negociable,2.0,85.0,5.0,26-mar-2023,San Cibrao das Viñas,2.0,0.0,Como nuevo,NO,NO,https://es.wallapop.com/app/user/jnj-148113049-kmzndxe8kg6n/published,"['https://cdn.wallapop.com/images/10420/en/n1/__/c10420p886232252/i3209239798.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n1/__/c10420p886232252/i3209239844.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n1/__/c10420p886232252/i3209239878.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n1/__/c10420p886232252/i3209239885.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n1/__/c10420p886232252/i3209239855.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n1/__/c10420p886232252/i3209239867.jpg?pictureSize=W640']"
https://es.wallapop.com/item/bide-con-grifo-886231081,bide-con-grifo,Construccion,Estado como nuevo. Precio negociable.,2.0,60.0,5.0,26-mar-2023,San Cibrao das Viñas,2.0,0.0,Como nuevo,NO,NO,https://es.wallapop.com/app/user/jnj-148113049-kmzndxe8kg6n/published,"['https://cdn.wallapop.com/images/10420/en/n0/__/c10420p886231081/i3209235010.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n0/__/c10420p886231081/i3209235060.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n0/__/c10420p886231081/i3209235071.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n0/__/c10420p886231081/i3209235069.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n0/__/c10420p886231081/i3209235065.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/n0/__/c10420p886231081/i3209235053.jpg?pictureSize=W640']"
https://es.wallapop.com/item/urge-vender-lote-de-recien-nacido-886371520,urge-vender-lote-de-recien-nacido,urge,"Lote completo para bebé, urge la venta por mudanza",14.0,150.0,5.0,26-mar-2023,A Estrada,5.0,1.0,Bueno,SI,NO,https://es.wallapop.com/app/user/mariaa-379407048-e65v45d2nmjo/published,"['https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803653.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803670.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803708.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803758.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803783.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803798.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803815.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803824.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803837.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/q0/__/c10420p886371520/i3209803846.jpg?pictureSize=W640']"
https://es.wallapop.com/item/volkswagen-caddy-2007-886281467,volkswagen-caddy-2007,urge,"Unidad en perfecto estado con poquísimos kilómetros, itv al día, ruedas nuevas, pastillas nuevas, todos los mantenimientos hechos. Zona de carga tapizada completamente en moqueta premium de automoción. No urge su venta, abstenerse ofertas absurdas, las más baratas tienen el doble de kilómetros. Volkswagen Caddy Furgoneta en Pontevedra",37.0,6999.0,5.0,26-mar-2023,Pontevedra,33.0,1.0,NO,SI,NO,https://es.wallapop.com/app/user/david-69205063-436ep4rn48jd/published,"['https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445152.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445161.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445173.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445178.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445182.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445192.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445204.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886281467/i3209445213.jpg?pictureSize=W640']"
https://es.wallapop.com/item/despiece-completo-206-886274012,despiece-completo-206,urge,Vendo despiece casi completo 206 asientos nuevo airbags paneles puertas ventanilla urge venta hablar sin compromiso,10.0,1.0,5.0,26-mar-2023,Poligono Industrial Arzua,2.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/dg1430i-167825329-dqjwkeod1ejo/published,['https://cdn.wallapop.com/images/10420/en/nx/__/c10420p886274012/i3209414187.jpg?pictureSize=W640']
https://es.wallapop.com/item/colchon-886269387,colchon,urge,Colchón ortopédico. Usado 3 meses solo. Perfecto estado. Medidas: 190cm de largo x 135cm de ancho Urge venta,186.0,75.0,5.0,26-mar-2023,Vigo,12.0,0.0,NO,SI,NO,https://es.wallapop.com/app/user/xianad-57982751-9nz0r8kwd7zo/published,['https://cdn.wallapop.com/images/10420/en/nt/__/c10420p886269387/i3209394686.jpg?pictureSize=W640']
https://es.wallapop.com/item/colchon-886268404,colchon,urge,Colchón aloe vera. Sin apenas uso. Perfecto estado. Medidas: 180cm de largo x 120 de ancho Urge venta!,186.0,60.0,5.0,26-mar-2023,Vigo,16.0,1.0,NO,SI,NO,https://es.wallapop.com/app/user/xianad-57982751-9nz0r8kwd7zo/published,"['https://cdn.wallapop.com/images/10420/en/nt/__/c10420p886268404/i3209390718.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/nt/__/c10420p886268404/i3209390821.jpg?pictureSize=W640']"
https://es.wallapop.com/item/mesa-886253127,mesa,urge,Mesa de cocina o comedor. Patas de aluminio. Sin estrenar. Urge por mudanza.,7.0,70.0,5.0,26-mar-2023,Reboredo,47.0,1.0,NO,NO,NO,https://es.wallapop.com/app/user/sheilal-351988556-qzm9lyq3el6v/published,['https://cdn.wallapop.com/images/10420/en/nh/__/c10420p886253127/i3209328071.jpg?pictureSize=W640']
https://es.wallapop.com/item/palmera-886212754,palmera,urge,Urge la venta,32.0,100.0,5.0,26-mar-2023,Melide,16.0,0.0,Como nuevo,NO,NO,https://es.wallapop.com/app/user/juanl-288204733-xzolormvdwz9/published,['https://cdn.wallapop.com/images/10420/en/mm/__/c10420p886212754/i3209160734.jpg?pictureSize=W640']
https://es.wallapop.com/item/mesa-abatible-886206875,mesa-abatible,urge,"Se vende mesa abatible con dos cajones. 0,80x0,80. Urge vender.",22.0,13.0,5.0,26-mar-2023,Pontevedra,10.0,0.0,Aceptable,NO,NO,https://es.wallapop.com/app/user/lauras-114055277-dqjwn20v84jo/published,"['https://cdn.wallapop.com/images/10420/en/mh/__/c10420p886206875/i3209136952.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/mh/__/c10420p886206875/i3209137069.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/mh/__/c10420p886206875/i3209137042.jpg?pictureSize=W640']"
https://es.wallapop.com/item/par-cuadros-artesania-mexicana-a-estrenar-886098452,par-cuadros-artesania-mexicana-a-estrenar,urge,"Los dos por 25 euros. Artesanía única, hechos con paja natural teñida de colores sobre madera pintada de negro. Comprados en México, 15,5x10,5 cm. Arte azteca indio indígena maya américa anticuario manualidad obra precolombino azul blanco amarillo verde rojo fucsia rosa pareja campesinos rural boho étnico pintura cuadro paisaje flores montañas casa naturaleza retro vintage galería mercadillo pared marco dormitorio salón despacho chollo barato urge ganga oferta ocasión rebaja original único exclusivo sudamérica centroamérica norteamérica chile perú colombia ecuador venezuela caribe casa hogar zarahome enmarcado colgar pasillo cuadrito",105.0,25.0,5.0,26-mar-2023,Santiago de Compostela,31.0,1.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/anam-378160603-nz0g7deweejo/published,"['https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208594148.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208594207.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208594216.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208594213.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208594199.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208838319.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208838314.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/k5/__/c10420p886098452/i3208838310.jpg?pictureSize=W640']"
https://es.wallapop.com/item/vestidor-ikea-886067424,vestidor-ikea,urge,Vendo vestidor Ikea en color wengué precio a negociar.Urge venta.Se escuchan ofertas.,15.0,0.0,5.0,26-mar-2023,A Laracha,45.0,2.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/albertor-59771669-k3zl0x93m8zx/published,['https://cdn.wallapop.com/images/10420/en/ji/__/c10420p886067424/i3208466939.jpg?pictureSize=W640']
https://es.wallapop.com/item/material-oficina-883911928,material-oficina,urge,"a recoger hoy urge 
falta de espacio se venden dos mesas de cristal doble templado
",1.0,400.0,5.0,26-mar-2023,San Salvador de Budiño,204.0,1.0,NO,NO,NO,https://es.wallapop.com/app/user/lmi-430231531-p61o89wv0gj5/published,"['https://cdn.wallapop.com/images/10420/em/9a/__/c10420p883911928/i3195529392.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/em/9a/__/c10420p883911928/i3195529418.jpg?pictureSize=W640']"
https://es.wallapop.com/item/cartel-coca-cola-antiguo-886366984,cartel-coca-cola-antiguo,antiguo,Venia colocando encima de la puerta en las neveras de puerta de Cristal,133.0,15.0,5.0,26-mar-2023,Ourense,21.0,4.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/claudio-178737065-9wzvwk73q7jl/published,"['https://cdn.wallapop.com/images/10420/en/px/__/c10420p886366984/i3209785170.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/px/__/c10420p886366984/i3209785300.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/px/__/c10420p886366984/i3209785350.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/px/__/c10420p886366984/i3209785339.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/px/__/c10420p886366984/i3209785296.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/px/__/c10420p886366984/i3209785322.jpg?pictureSize=W640']"
https://es.wallapop.com/item/plomada-de-albanil-886360054,plomada-de-albanil,antiguo,"Plomada de albañil antiguo, en buen estado.",66.0,8.0,5.0,26-mar-2023,Poligono Industrial Galanas,4.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/jmanuelr-363870197-mzngy1kql26n/published,"['https://cdn.wallapop.com/images/10420/en/pr/__/c10420p886360054/i3209758072.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pr/__/c10420p886360054/i3209758241.jpg?pictureSize=W640']"
https://es.wallapop.com/item/lote-telefonos-moviles-antiguos-886359969,lote-telefonos-moviles-antiguos,antiguo,"La mayoría funcionan. Van cables de red y de coche, baterias, auriculares, extensor de wifi Belkin, CD drivers y hasta un irrompible 3210. El Nokia rojo tiene la pantalla rota pero enciende. No vendo por separado. Va todo el lote completo. Escucho ofertas.",75.0,50.0,5.0,26-mar-2023,Vigo,6.0,0.0,Aceptable,SI,NO,https://es.wallapop.com/app/user/isakr-44879029-dqjw48r1mgzo/published,['https://cdn.wallapop.com/images/10420/en/pr/__/c10420p886359969/i3209757759.jpg?pictureSize=W640']
https://es.wallapop.com/item/vendo-pies-de-horreo-886356509,vendo-pies-de-horreo,antiguo,Pues de Horreo muy antiguo + 200 años,0.0,800.0,0.0,26-mar-2023,Vigo,15.0,0.0,NO,SI,NO,https://es.wallapop.com/app/user/jaimeg-64039063-436epd9o38jd/published,"['https://cdn.wallapop.com/images/10420/en/pp/__/c10420p886356509/i3209743730.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pp/__/c10420p886356509/i3209743753.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pp/__/c10420p886356509/i3209743766.jpg?pictureSize=W640']"
https://es.wallapop.com/item/torno-prensa-carpintero-antiguo-886349005,torno-prensa-carpintero-antiguo,antiguo,Antiguo torno o prensa para banco de carpintero Muy pesado y funcionando Mide 94 cm de largo y 28 de ancho Tlf 676208009,217.0,80.0,5.0,26-mar-2023,Vigo,11.0,1.0,NO,SI,NO,https://es.wallapop.com/app/user/jaimep-37285204-4w67y5kgvy6x/published,"['https://cdn.wallapop.com/images/10420/en/pj/__/c10420p886349005/i3209713835.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pj/__/c10420p886349005/i3209713862.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pj/__/c10420p886349005/i3209713882.jpg?pictureSize=W640']"
https://es.wallapop.com/item/abtiguo-pesa-leche-familiar-886342979,abtiguo-pesa-leche-familiar,antiguo,Antiguo densímetro pesa leche con termómetro en estuche de cartón con tapa. Sirve para medir la pureza de la leche. Midida: 14 cm,182.0,25.0,5.0,26-mar-2023,Pontevedra,6.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/mercedesv-289631491-vjrkvolopwzk/published,"['https://cdn.wallapop.com/images/10420/en/pe/__/c10420p886342979/i3209690423.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pe/__/c10420p886342979/i3209690440.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pe/__/c10420p886342979/i3209690465.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pe/__/c10420p886342979/i3209690489.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pe/__/c10420p886342979/i3209690505.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pe/__/c10420p886342979/i3209690516.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/pe/__/c10420p886342979/i3209690530.jpg?pictureSize=W640']"
https://es.wallapop.com/item/taquillon-de-madera-tallado-886327957,taquillon-de-madera-tallado,antiguo,"Taquillón antiguo de madera con las puertas y el marco de separación entre ellas, tallados a mano. Las tallas representan a Cristóbal Colón y dos carabelas. Todo madera excepto los laterales y la trasera que son de chapa. Ancho total, 75 cms. Ancho parte de abajo, 99 cms. Altura 75 cms.",367.0,275.0,5.0,26-mar-2023,Boiro,6.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/montseg-13894270-08z8q3mqyoz3/published,"['https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630493.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630544.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630593.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630642.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630719.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630782.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630847.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630905.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209630952.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/p3/__/c10420p886327957/i3209631001.jpg?pictureSize=W640']"
https://es.wallapop.com/item/mechero-zippo-eagle-antiguo-original-886306214,mechero-zippo-eagle-antiguo-original,antiguo,"Encendedor zippo Eagle doble llama, está en perfecto estado y se vende para coleccionismo. Se escuchan ofertas.",20.0,1.0,4.0,26-mar-2023,Beira,7.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/davidg-26392656-lqzm370ywg6v/published,"['https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209542505.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209542641.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209542659.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209542675.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209543095.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209542693.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209543104.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/om/__/c10420p886306214/i3209543086.jpg?pictureSize=W640']"
https://es.wallapop.com/item/chinero-antiguo-886304316,chinero-antiguo,antiguo,Chinero antiguo,120.0,300.0,5.0,26-mar-2023,Ourense,22.0,1.0,Aceptable,SI,NO,https://es.wallapop.com/app/user/rosaf-273440391-vjrkpord08zk/published,['https://cdn.wallapop.com/images/10420/en/ok/__/c10420p886304316/i3209534354.jpg?pictureSize=W640']
https://es.wallapop.com/item/lote-de-juegos-de-bolsillo-antiguos-886298791,lote-de-juegos-de-bolsillo-antiguos,antiguo,"Lote de tres juegos de bolsillo antiguos en buenas condiciones, aunque a alguno creo que le falta alguna bola, por lo demás todo correcto. tengo más juegos de bolsillo en mi perfil. hago lotes para ahorrar en gastos de envío. pinball de bolsillo, maquinita antigua, juego de los ochenta, juego de bolas.",36.0,19.0,5.0,26-mar-2023,A Illa de Arousa,10.0,1.0,Bueno,SI,NO,https://es.wallapop.com/app/user/carmelor-417127853-qjwypqrp24zo/published,"['https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511177.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511199.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511220.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511241.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511263.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511284.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511299.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511324.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511344.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/og/__/c10420p886298791/i3209511358.jpg?pictureSize=W640']"
https://es.wallapop.com/item/pinball-de-bolsillo-antiguo-laberinto-886295968,pinball-de-bolsillo-antiguo-laberinto,antiguo,"Pinball de bolsillo antiguo el laberinto, juego de bolas de los ochenta en buenas condiciones aunque la goma perdió algo de elasticidad, del resto perfecto, con todas las bolas. más juegos de bolsillo en mi perfil. hago lotes para ahorrar dinero en gastos de envío. maquinita antigua, juego de bolas antiguo.",36.0,10.0,5.0,26-mar-2023,A Illa de Arousa,5.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/carmelor-417127853-qjwypqrp24zo/published,"['https://cdn.wallapop.com/images/10420/en/oe/__/c10420p886295968/i3209500537.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oe/__/c10420p886295968/i3209500569.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oe/__/c10420p886295968/i3209500591.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oe/__/c10420p886295968/i3209500614.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oe/__/c10420p886295968/i3209500626.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oe/__/c10420p886295968/i3209500643.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oe/__/c10420p886295968/i3209500660.jpg?pictureSize=W640']"
https://es.wallapop.com/item/juego-antiguo-de-bolsillo-la-quiniela-886291595,juego-antiguo-de-bolsillo-la-quiniela,antiguo,"Juego antiguo de bolsillo la quiniela, juego de los ochenta funcionando. más juegos de bolsillo en mi perfil. hago lotes para ahorrar dinero en gastos de envío. maquinita de bolsillo, juego de bolas.",36.0,9.0,5.0,26-mar-2023,A Illa de Arousa,8.0,0.0,Aceptable,SI,NO,https://es.wallapop.com/app/user/carmelor-417127853-qjwypqrp24zo/published,"['https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483519.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483543.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483555.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483571.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483588.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483606.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483618.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/oa/__/c10420p886291595/i3209483630.jpg?pictureSize=W640']"
https://es.wallapop.com/item/lote-de-pistas-scalextric-886289610,lote-de-pistas-scalextric,antiguo,"-4 cambios de pista -1 pista de obstáculos de piedra -1 estrechamiento con obstáculos laterales Esas dos últimas pistas son inglesas, compatibles con las Scalextric negras de toda la vida Funcionan bien, aunque los cambios de pista mas antiguos tienen trazas de oxido. El precio es por todas Envios por wallapop o entrega en mano Precio no negociable. no deshago el lote",483.0,15.0,5.0,26-mar-2023,Chapela,12.0,1.0,NO,SI,NO,https://es.wallapop.com/app/user/albinoc-58893850-xpzpdw3kk5z3/published,"['https://cdn.wallapop.com/images/10420/en/o9/__/c10420p886289610/i3209475888.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o9/__/c10420p886289610/i3209476135.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o9/__/c10420p886289610/i3209476351.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o9/__/c10420p886289610/i3209476574.jpg?pictureSize=W640']"
https://es.wallapop.com/item/vidas-de-los-antiguos-egipcios-toby-wilkinson-886282049,vidas-de-los-antiguos-egipcios-toby-wilkinson,antiguo,"Vidas de los antiguos egipcios toby wilkinson blume libro vida de los egipcios de tapa dura, conserva el cubre portadas de protección",207.0,35.0,5.0,26-mar-2023,Vigo,1.0,0.0,NO,SI,NO,https://es.wallapop.com/app/user/willyp-48086248-ke65qmxevk6o/published,"['https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886282049/i3209447538.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886282049/i3209447601.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886282049/i3209447594.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o3/__/c10420p886282049/i3209447605.jpg?pictureSize=W640']"
https://es.wallapop.com/item/billetes-antiguos-de-loteria-886278804,billetes-antiguos-de-loteria,antiguo,Están en perfecto estado se pueden enviar acepto ofertas,11.0,5.0,5.0,26-mar-2023,Vigo,7.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/pacog-138121082-p8j3w5prkyz9/published,"['https://cdn.wallapop.com/images/10420/en/o1/__/c10420p886278804/i3209433900.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o1/__/c10420p886278804/i3209433924.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o1/__/c10420p886278804/i3209433951.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/o1/__/c10420p886278804/i3209433966.jpg?pictureSize=W640']"
https://es.wallapop.com/item/mando-tv-samsung-886254649,mando-tv-samsung,antiguo,"Nuevo a estrenar. Válido para todos los modelos de televisores Samsung antiguos o modernos. Sin necesidad de configuración, funciona directamente, también es compatible con Smart TV. Se hacen envíos.",46.0,5.0,5.0,26-mar-2023,Ourense,19.0,0.0,NO,SI,NO,https://es.wallapop.com/app/user/arthurm-430873510-8j3y8ydo8769/published,"['https://cdn.wallapop.com/images/10420/en/ni/__/c10420p886254649/i3209334735.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/en/ni/__/c10420p886254649/i3209334807.jpg?pictureSize=W640']"
